snapshot_date,id,name,year,artists,categories,designers,expansion,expands,expansions,families,implementations,max_players,mechanics,min_age,min_players,playing_time,publishers,ranks,rating_average,rating_average_weight,rating_bayes_average,rating_median,rating_num_weights,rating_stddev,users_commented,users_owned,users_rated,users_trading,users_wanting,users_wishing
2018-04-28,9441,Ribbit,2004,Alvin Madden | Rob McClurkan | Rolf Vogt,Animals | Bluffing | Card Game | Children's Game | Racing,Reiner Knizia,False,[],[],Animals: Frogs | Animals: Turtles,,5,Hand Management,5,2,20,Competo / Marektoy | Corfix | Egmont Polska | Hobby World | Hobbygames Ltd. | HomoLudicus | Kanga Games | Mindtwister AB | Nordic Games GmbH | Oya | SimplyFun | Wargames Club Publishing | Winning Moves France | Winning Moves Germany | Winning Moves UK Ltd.,"[Thing (id: 1), Thing (id: 4665)]",6.76805,1.0915,6.25168,0.0,164,1.30002,,2031,1791,21,,
2018-04-28,162388,BattleCON: Fate of Indines,2015,Fábio Fontes | Eunice Abigael Tiu,Card Game | Fighting | Print & Play,"D. Brad Talton, Jr.",False,[],"[Thing (id: 242305), Thing (id: 182609), Thing (id: 182607), Thing (id: 182608), Thing (id: 182610), Thing (id: 182611), Thing (id: 242306), Thing (id: 182616), Thing (id: 182615), Thing (id: 182613), Thing (id: 182612), Thing (id: 242307), Thing (id: 182617), Thing (id: 182614)]",BattleCON | Crowdfunding: Kickstarter | World of Indines,,2,Hand Management | Point to Point Movement | Simultaneous Action Selection | Variable Player Powers,10,2,15,Fire on Board Jogos | Level 99 Games,"[Thing (id: 1), Thing (id: 5497)]",8.2312,3.1538,6.32787,0.0,13,1.42169,,1616,492,52,,
2018-04-28,163370,Carcassonne: Gold Rush,2014,Claus Stephan,American West,Klaus-Jürgen Wrede,False,[],[Thing (id: 166505)],Carcassonne | Carcassonne: Around the World,Carcassonne,5,Area Control / Area Influence | Tile Placement,8,2,35,999 Games | Bard Centrum Gier | Filosofia Éditions | Giochi Uniti | Hans im Glück | Hobby World | MINDOK | Piatnik | Z-Man Games,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",7.19714,1.925,6.29197,0.0,40,1.10044,,1928,971,30,,
2018-04-28,29073,Blockers!,2007,Fast Forward Design | Pixel Productions Inc.,Abstract Strategy,Kory Heath,False,[],[],,Blockers! The Card Game,5,Area Control / Area Influence | Area Enclosure | Hand Management | Tile Placement,8,2,40,AMIGO | Arclight | Bard Centrum Gier | Briarpatch | Eagle-Gryphon Games | Funagain | Jolly Thinkers | Jumping Turtle Games,"[Thing (id: 1), Thing (id: 4666)]",6.7019,1.7119,6.24549,0.0,177,1.25128,,2050,1761,108,,
2018-04-28,443,Code 777,1985,Kinetic,Deduction | Puzzle,Robert Abbott | Alex Randolph,False,[],[],Headband deduction games,,5,Paper-and-Pencil,10,2,60,Chieftain Products | Jumbo | King International | Stronghold Games,"[Thing (id: 1), Thing (id: 4666), Thing (id: 5499)]",6.73413,2.3304,6.25229,0.0,115,1.38172,,2225,1717,92,,
2018-04-28,34585,Keltis,2008,Martin Hoffmann | Claus Stephan,Card Game,Reiner Knizia,False,[],[Thing (id: 40845)],Kosmos native-art line | Lost Cities,Keltis: Das Kartenspiel | Keltis: Der Weg der Steine Mitbringspiel | Lost Cities: The Board Game | Lost Cities,4,Hand Management | Point to Point Movement | Set Collection,10,2,30,"KOSMOS | 999 Games | Competo / Marektoy | Devir | Filosofia Éditions | Galakta | Kaissa Chess & Games | Korea Boardgames co., Ltd. | Laser plus | Piatnik | Stupor Mundi | Wargames Club Publishing","[Thing (id: 1), Thing (id: 5499)]",6.44443,1.6535,6.25453,0.0,404,1.34692,,5480,4729,161,,
2018-04-28,182189,Treasure Hunter,2015,Markus Erdt,Adventure | Card Game | Fantasy,Richard Garfield,False,[],"[Thing (id: 182573), Thing (id: 186181)]",Treasure Hunter,,6,Card Drafting | Hand Management | Simultaneous Action Selection,8,2,40,Queen Games | Arclight | Piatnik | Rebel,"[Thing (id: 1), Thing (id: 5499)]",6.82892,1.859,6.31683,0.0,78,1.24499,,3339,1866,125,,
2018-04-28,54307,Chronicle,2009,Noboru Sugiura,Card Game | Fantasy,Seiji Kanai,False,[],[],,,6,Set Collection | Trick-taking,12,3,30,Ediciones Primigenio | F2Z Digital Media Inc. | Filosofia Éditions | Japon Brand | Kanai Factory | Z-Man Games,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",6.83284,1.9884,6.25385,0.0,86,1.26756,,2524,1488,120,,
2018-04-28,206718,Ethnos,2017,John Howe,Fantasy,Paolo Mori,False,[],[Thing (id: 226318)],,,6,Area Control / Area Influence | Card Drafting | Press Your Luck | Set Collection | Variable Player Powers,14,2,60,Asterion Press | CMON Limited | Edge Entertainment | Lavka Games | Portal Games,"[Thing (id: 1), Thing (id: 5497)]",7.58575,2.0588,7.13828,0.0,68,1.20589,,5668,4173,80,,
2018-04-28,168681,Beyond Baker Street,2016,Marie-Elaine Bérubé | Atha Kanaani,Deduction | Murder/Mystery | Novel-based | Post-Napoleonic,Robin Lees | Steve Mackenzie,False,[],[Thing (id: 204614)],Characters: Sherlock Holmes | Cities: London | Headband deduction games,,4,Co-operative Play | Hand Management | Memory | Variable Player Powers,13,2,20,Filosofia Éditions | Z-Man Games,"[Thing (id: 1), Thing (id: 5496), Thing (id: 5497)]",7.0549,2.24,6.35065,0.0,25,1.19073,,2373,1323,70,,
2018-04-28,28,Illuminati:  Deluxe Edition,1987,Jeffrey D. George | John Grigni | C. Mara Lee | Carl Manz | Dave Martin | Shea Ryan | Dan Smith | Czeslaw Sornat | Cliff Van Meter,Card Game | Humor | Negotiation | Political,Steve Jackson (I),False,[],"[Thing (id: 22049), Thing (id: 1675), Thing (id: 72892), Thing (id: 98440), Thing (id: 576)]",Illuminati,Illuminati,8,Card Drafting | Dice Rolling | Route/Network Building | Tile Placement | Variable Player Powers,12,2,180,Descartes Editeur | Devir | Edge Entertainment | Finnish Game House | Laurin Verlag | Pegasus Spiele | Queen Games | Raven Distribution | Steve Jackson Games | Ubik,"[Thing (id: 1), Thing (id: 5496), Thing (id: 5497)]",6.5191,2.6523,6.25073,0.0,417,1.57388,,7660,4463,353,,
2018-04-28,150145,Skull King,2013,Eckhard Freytag | Apryl Stott,Card Game | Pirates,Brent Beck | Apryl Stott,False,[],[],Schmidt royal horror card games,Skull King: Das Würfelspiel,6,Trick-taking,8,2,30,Devir | Grandpa Beck's Games | Schmidt Spiele,"[Thing (id: 1), Thing (id: 5499)]",7.22319,1.8654,6.4381,0.0,52,1.32856,,2660,1360,43,,
2018-04-28,36400,The Guns of Gettysburg,2013,Michael Christopher | Bowen Simmons,American Civil War | Wargame,Bowen Simmons,False,[],[],Block wargames | Crowdfunding: Kickstarter,,4,Action Point Allowance System | Area Movement | Secret Unit Deployment | Simulation,13,2,180,Mercury Games,"[Thing (id: 1), Thing (id: 4664)]",7.87187,3.7126,6.23931,0.0,87,1.59721,,1688,524,65,,
2018-04-28,122588,Dungeon Command: Sting of Lolth,2012,Kerem Beyit | Daarken | Jason Engle | Dan Scott | Ben Wootten,Card Game | Fantasy | Miniatures,Chris Dupuis | Peter Lee | Kevin Tatroe | Rodney Thompson,False,[],"[Thing (id: 128933), Thing (id: 174110), Thing (id: 174113), Thing (id: 174112), Thing (id: 174111)]",Dungeon Command | Dungeons & Dragons,,2,Action Point Allowance System | Area Movement | Campaign / Battle Card Driven | Hand Management,12,2,90,Wizards of the Coast,"[Thing (id: 1), Thing (id: 4667)]",7.34862,2.6471,6.23507,0.0,51,1.35152,,2180,826,60,,
2018-04-28,4218,O Zoo le Mio,2002,Czarnè,Animals,Corné van Moorsel,False,[],[],Tube Games,Zooronga,4,Area Enclosure | Auction/Bidding | Set Collection | Tile Placement,9,2,60,Cwali | G3 | Gigamic | Rio Grande Games | Zoch Verlag,"[Thing (id: 1), Thing (id: 5499)]",6.62875,2.0119,6.23901,0.0,252,1.1641,,2416,2069,169,,
2018-04-28,67180,Tikal II: The Lost Temple,2010,Vincent Dutrait,Adventure | Exploration,Michael Kiesling | Wolfgang Kramer,False,[],[],Archaeology | Country: Guatemala | The Mask Trilogy | Tropical theme,,4,Hand Management | Modular Board | Route/Network Building | Set Collection,12,2,120,GameWorks SàRL | Asterion Press,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",6.87623,2.6346,6.22903,0.0,104,1.29526,,1863,1201,57,,
2018-04-28,78733,Key Market,2010,Juliet Breese,Economic | Farming | Medieval,David Brain,False,[],[],Crowdfunding: Kickstarter | Key-series,,4,Area Control / Area Influence | Area Movement | Hand Management | Modular Board | Tile Placement | Trading | Worker Placement,12,2,90,R&D Games,"[Thing (id: 1), Thing (id: 5497)]",7.4487,3.519,6.22738,0.0,79,1.33349,,681,635,13,,
2018-04-28,511,Silverton,1991,Ted Rose,American West | Economic | Trains | Transportation,Dori Smith | Phillip John Smith,False,[],[Thing (id: 20303)],"Admin: Better Description Needed! | Cities: Denver (Colorado, USA) | Cities: Salt Lake City (Utah, USA) | Cities: Santa Fe (New Mexico, USA) | Mining | Solitaire Games",,6,Commodity Speculation | Dice Rolling | Pick-up and Deliver | Route/Network Building | Worker Placement,12,1,180,Mayfair Games | Two Wolf,"[Thing (id: 1), Thing (id: 5497)]",7.09275,3.2241,6.24003,0.0,116,1.46338,,1670,967,85,,
2018-04-28,175621,Epic Card Game,2015,Kaile Dutton | Vito Gesualdi,Card Game | Fantasy | Fighting | Prehistoric | Zombies,Robert Dougherty | Darwin Kastle,False,[],"[Thing (id: 202502), Thing (id: 185249), Thing (id: 241213), Thing (id: 241211), Thing (id: 241214), Thing (id: 241212), Thing (id: 241216), Thing (id: 241215), Thing (id: 194533), Thing (id: 202411), Thing (id: 202412), Thing (id: 202413), Thing (id: 216584), Thing (id: 216581), Thing (id: 216583), Thing (id: 216582)]",Crowdfunding: Kickstarter,Epic Trading Card Game,4,Card Drafting | Hand Management | Take That,13,2,40,White Wizard Games | Devir | IELLO,"[Thing (id: 1), Thing (id: 4667)]",6.58791,2.5192,6.23752,0.0,156,1.68561,,8175,3260,578,,
2018-04-28,3570,Chicken Cha Cha Cha,1997,Doris Matthäus | Klaus Zoch,Animals | Children's Game | Memory,Klaus Zoch,False,[],[Thing (id: 5106)],Animals: Chickens | Animals: Dragons | Animals: Hedgehogs/Porcupines | The Chicken Family of Zoch,Zicke & Zacke: Ran an die Federn,4,Memory,4,2,20,"999 Games | Aires, Fanha e Raposo, Lda | Devir | Egmont Polska | FoxMind Israel | Gigamic | Korea Boardgames co., Ltd. | Laser plus | Milton Bradley | Piatnik | Rio Grande Games | Stupor Mundi | Swan Panasia Co., Ltd. | Tactic | ZickZack Spieleverlag | Zoch Verlag","[Thing (id: 1), Thing (id: 4665)]",6.61645,1.11,6.24019,0.0,200,1.31207,,3478,2337,100,,
2018-04-28,158572,Waggle Dance,2014,Mateusz Szulik,Animals | Dice | Environmental,Mike Nudd,False,[],[],Animals: Bees | Crowdfunding: Kickstarter,,4,Dice Rolling | Set Collection | Worker Placement,10,2,90,Grublin Games Publishing,"[Thing (id: 1), Thing (id: 5497)]",7.07403,2.3393,6.25208,0.0,56,1.18054,,1540,1025,53,,
2018-04-28,10997,Boomtown,2004,Kara | Maciej Szymanowicz,American West | Card Game,Bruno Cathala | Bruno Faidutti,False,[],[Thing (id: 225571)],,,5,Auction/Bidding | Dice Rolling,10,3,30,Asmodee | Egmont Polska | Face2Face Games,"[Thing (id: 1), Thing (id: 5499)]",6.55675,1.695,6.2318,0.0,282,1.19578,,3001,2501,202,,
2018-04-28,143404,Castellion,2015,Élise Plessis,Fantasy | Puzzle,Shadi Torbey,False,[],[],Oniverse | Solitaire Games,,2,Co-operative Play | Tile Placement,10,1,30,Filosofia Éditions | Z-Man Games,"[Thing (id: 1), Thing (id: 4666), Thing (id: 5497)]",7.05511,2.0,6.28976,0.0,39,1.18394,,2980,1176,83,,
2018-04-28,2596,Villa Paletti,2001,Victor Boden,Action / Dexterity | Children's Game | Party Game,Bill Payne,False,[],[],3D Games,Palazzo Paletti,4,Dice Rolling | Pattern Building,8,2,30,Zoch Verlag | Bizak | Gigamic | Giochi Uniti | Grow Jogos e Brinquedos | Jumbo | Piatnik | Playmix | University Games | Wiggles 3D,"[Thing (id: 1), Thing (id: 5499)]",6.47682,1.159,6.23855,0.0,327,1.27753,,4640,3614,173,,
2018-04-28,4192,Warhammer,1983,Tony Ackland | David Andrews | John Blanche | Alex Boyd | Paul Dainton | Wayne England | David Gallagher | Mark Gibbons | Neil Hodgson | Paul Jeacock | Nuala Kennedy | Karl Kopinski | John Sibbick | Adrian Smith | Geoff Taylor | John Wigley,Fantasy | Miniatures | Wargame,Bryan Ansell | Richard Halliwell | Jervis Johnson | Rick Priestley,False,[],"[Thing (id: 29902), Thing (id: 30643), Thing (id: 144007), Thing (id: 21205), Thing (id: 43713), Thing (id: 46080), Thing (id: 42420), Thing (id: 42421), Thing (id: 39942), Thing (id: 26343), Thing (id: 28691), Thing (id: 12233), Thing (id: 69348), Thing (id: 28487), Thing (id: 28588), Thing (id: 19953), Thing (id: 28504), Thing (id: 31065), Thing (id: 34101), Thing (id: 28586), Thing (id: 163092), Thing (id: 69346), Thing (id: 69341), Thing (id: 28587), Thing (id: 69345), Thing (id: 69351)]",Warhammer Fantasy Wargames,,4,Dice Rolling | Modular Board | Variable Player Powers,8,2,240,Descartes Editeur | Games Workshop Ltd.,"[Thing (id: 1), Thing (id: 4664)]",6.65814,3.6932,6.25966,0.0,264,1.80392,,3595,2506,119,,
2018-04-28,466,Inkognito,1988,Peter Gifford | Studio Tapiro,Deduction | Spies/Secret Agents,Leo Colovini | Alex Randolph,False,[],[],Cities: Venice | Country: Italy,Inkognito: The Card Game,5,Partnerships | Point to Point Movement | Roll / Spin and Move,10,3,90,"Ares Games | Devir | IELLO | Kaissa Chess & Games | Korea Boardgames co., Ltd. | MB Giochi | MB Spellen | MB spill | Milton Bradley | Piatnik | Planplay | Rio Grande Games | Venice Connection | Winning Moves Germany","[Thing (id: 1), Thing (id: 5499)]",6.579,2.1611,6.2344,0.0,211,1.36078,,4543,2558,187,,
2018-04-28,154509,Kingsport Festival,2014,Alan D'Amico | Maichol Quinto,Dice | Fantasy | Horror | Novel-based,Andrea Chiarvesio | Gianluca Santopietro,False,[],"[Thing (id: 189321), Thing (id: 169453)]",Cthulhu Mythos,Kingsport Festival: The Card Game | Kingsburg,5,Dice Rolling | Worker Placement,12,2,90,Black Monk | Devir | Giochi Uniti | Hobby Japan | Hobby World | IELLO | KOSMOS | Passport Game Studios | Sir Chester Cobblepot | Stratelibri,"[Thing (id: 1), Thing (id: 5496), Thing (id: 5497)]",6.80413,2.6463,6.24808,0.0,82,1.27563,,2887,1551,142,,
2018-04-28,157917,The Lord of the Ice Garden,2014,Dominik Kasprzycki,Fantasy | Fighting | Medieval | Mythology | Science Fiction,Krzysztof Wolicki,False,[],[Thing (id: 187482)],Crowdfunding: Kickstarter | Crowdfunding: Spieleschmiede | Crowdfunding: Wspieram,,4,Action / Movement Programming | Action Point Allowance System | Area Control / Area Influence | Variable Phase Order | Variable Player Powers | Worker Placement,14,1,90,REDIMP GAMES,"[Thing (id: 1), Thing (id: 5497)]",7.71251,4.0,6.29404,0.0,80,1.48805,,1233,694,32,,
2018-04-28,66587,GOSU,2010,Bertrand Benoit | Romain Gaschet | Ian Parovel,Card Game | Fantasy,Kim Satô,False,[],[Thing (id: 85037)],,GOSU 2: Tactics,4,Hand Management | Partnerships,10,2,45,Moonster Games,"[Thing (id: 1), Thing (id: 5497)]",6.58913,2.408,6.21322,0.0,174,1.47378,,2735,2368,219,,
2018-04-28,126996,King's Forge,2014,Jonathan Kirtz,Dice | Fantasy | Industry / Manufacturing,Nick Sibicky,False,[],"[Thing (id: 168296), Thing (id: 155099), Thing (id: 191595), Thing (id: 230741), Thing (id: 237787), Thing (id: 147420), Thing (id: 147601)]",Crowdfunding: Kickstarter,,4,Deck / Pool Building | Dice Rolling | Pattern Building,14,2,60,Game Salute,"[Thing (id: 1), Thing (id: 5499)]",7.0377,2.3056,6.23758,0.0,72,1.40641,,1834,1125,50,,
2018-04-28,144415,Nauticus,2013,Alexander Jung,Economic | Nautical | Transportation,Michael Kiesling | Wolfgang Kramer,False,[],[],,,4,Modular Board | Set Collection | Tile Placement,12,2,90,KOSMOS,"[Thing (id: 1), Thing (id: 5497)]",6.99721,2.9737,6.23996,0.0,76,1.13471,,1369,1053,49,,
2018-04-28,11971,Cockroach Poker,2004,Rolf Vogt,Bluffing | Card Game | Party Game,Jacques Zeimet,False,[],[],Animals: Cockroaches | Drei Magier Ugly Animals,Kakerlakenpoker Royal,6,Hand Management | Set Collection,8,2,20,"Competo / Marektoy | Corfix | Devir | Drei Magier Spiele | G3 | Gém Klub Kft. | Gigamic | Kod Kod | Korea Boardgames co., Ltd. | Lion Rampant Imports | Möbius Games | Oya | Rebel | Swan Panasia Co., Ltd.","[Thing (id: 1), Thing (id: 5498)]",6.53003,1.1268,6.31465,0.0,355,1.47872,,6791,4802,117,,
2018-04-28,21632,To Court the King,2006,Taira Akitsu | Volkan Baga,Dice | Medieval,Thomas Lehmann,False,[],[],,Favor of the Pharaoh,5,Card Drafting | Dice Rolling | Pattern Building,10,2,45,AMIGO | cosaic | Rio Grande Games,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",6.46637,1.7317,6.23432,0.0,451,1.29918,,3216,3641,113,,
2018-04-28,20133,FAB: The Bulge,2008,Rodger B. MacGowan | Mark Simonitch,Wargame | World War II,Rick Young,False,[],[],Block wargames | Fast Action Battles Series (FAB) | World War 2: Battle of the Bulge,,2,Action Point Allowance System | Area Movement | Chit-Pull System | Dice Rolling | Secret Unit Deployment | Simulation,12,2,240,GMT Games,"[Thing (id: 1), Thing (id: 4664)]",7.43875,3.0556,6.19989,0.0,108,1.33488,,1388,629,61,,
2018-04-28,638,Hera and Zeus,2000,Franz Vohwinkel,Bluffing | Card Game | Mythology,Richard Borg,False,[],[],Kosmos two-player series,Thunder & Lightning,2,Action Point Allowance System | Hand Management | Secret Unit Deployment,12,2,30,KOSMOS | 999 Games | Kaissa Chess & Games | Rio Grande Games,"[Thing (id: 1), Thing (id: 5497)]",6.51511,2.0351,6.23076,0.0,342,1.37012,,4728,3103,326,,
2018-04-28,173101,Council of 4,2015,Arnaud Demaegd,Economic,Simone Luciani | Daniele Tascini,False,[],[],,,4,Hand Management | Modular Board | Point to Point Movement | Route/Network Building,10,2,75,Cranio Creations | Heidelberger Spieleverlag | CMON Limited,"[Thing (id: 1), Thing (id: 5497)]",7.1622,2.6047,6.30656,0.0,43,1.16177,,1358,1030,44,,
2018-04-28,337,Circus Flohcati,1998,Franz Vohwinkel | Heiko Günther | Yusuke Mamada,Card Game,Reiner Knizia,False,[],[],Animals: Fleas | Circus | Crowdfunding: Kickstarter | The Mike Line,Star Wars: Attack of the Clones Card Game,5,Card Drafting | Press Your Luck | Set Collection,6,2,15,"ABACUSSPIELE | AMIGO | Grail Games | New Games Order, LLC | OPEN'N PLAY | Play Smart | Ravensburger Spieleverlag GmbH | Rio Grande Games | TWOPLUS Games | University Games","[Thing (id: 1), Thing (id: 5499)]",6.64864,1.2304,6.2502,0.0,204,1.15416,,2935,2157,95,,
2018-04-28,2476,Industrial Waste,2001,Franz Vohwinkel,Economic | Environmental | Industry / Manufacturing,Jürgen Strohm,False,[],[],Global warming,,4,Auction/Bidding | Card Drafting | Hand Management,12,2,60,Hans im Glück | Rio Grande Games,"[Thing (id: 1), Thing (id: 5497)]",6.73923,2.625,6.20987,0.0,144,1.31104,,1302,1448,62,,
2018-04-28,194626,Happy Salmon,2016,Linda DeSantis,Animals | Children's Game | Party Game | Real-time,Ken Gruhl | Quentin Weir,False,[],[],,,6,Simultaneous Action Selection,6,3,2,999 Games | Albi | dV Giochi | KOSMOS | North Star Games,"[Thing (id: 1), Thing (id: 5498), Thing (id: 5499)]",6.93533,1.125,6.41241,0.0,32,1.51779,,4044,2050,49,,
2018-04-28,15290,R-Eco,2003,Klemens Franz | Péter Szábo Gabór | Susumu Kawasaki | Yoshihiro Koyama,Card Game | Environmental,Susumu Kawasaki,False,[],[],Global warming,,5,Card Drafting,8,2,20,999 Games | AMIGO | Grimpeur | Japon Brand | Kawasaki Factory | Z-Man Games,"[Thing (id: 1), Thing (id: 5499)]",6.6439,1.4906,6.23067,0.0,212,1.16488,,2178,1917,80,,
2018-04-28,146816,Sanssouci,2013,Julien Delval,Age of Reason,Michael Kiesling,False,[],[],,,4,Hand Management | Pattern Building | Tile Placement,8,2,45,Ravensburger Spieleverlag GmbH,"[Thing (id: 1), Thing (id: 5499)]",7.11554,2.0,6.28443,0.0,48,1.18462,,1651,1050,45,,
2018-04-28,125,Money!,1999,Paul Niemeyer | Marek Szyszko | Franz Vohwinkel,Card Game,Reiner Knizia,False,[],[],Goldsieber à la Carte | Gryphon Games bookshelf series,,5,Auction/Bidding | Set Collection | Simultaneous Action Selection,10,3,30,Eagle-Gryphon Games | Egmont Polska | Goldsieber Spiele | Rio Grande Games | Wargames Club Publishing,"[Thing (id: 1), Thing (id: 5499)]",6.55468,1.5507,6.22661,0.0,207,1.16907,,3365,2473,170,,
